user_id,last_target_date,channel,personalization_score,past_7d_sessions,past_30d_purchases,days_since_last_purchase,is_pro_customer,product_price,treatment_variant,converted_7d,num_previous_targets
1385,2025-10-01,push,0.25,2,0,37,1,184.62,control,0,0
1386,2025-10-01,push,0.05,2,1,7,1,180.79,personalized_text,0,3
1387,2025-10-01,email,0.54,1,2,34,0,181.05,personalized_text,0,4
1388,2025-10-01,email,0.22,7,0,20,0,78.47,personalized_text,0,1
1389,2025-10-01,push,0.51,4,0,2,1,103.51,personalized_text,0,4
1390,2025-10-01,push,0.36,3,0,14,0,31.83,personalized_text,1,0
1391,2025-10-01,text,0.54,4,2,61,0,19.71,personalized_text,0,4
1392,2025-10-01,email,0.02,2,0,136,0,21.17,control,0,4
1393,2025-10-01,email,0.3,2,0,13,0,118.07,personalized_text,0,3
1394,2025-10-01,push,0.65,0,4,1,0,71.07,personalized_text,0,0
1395,2025-10-01,email,0.14,5,0,4,0,120.12,control,0,2
1396,2025-10-01,text,0.3,1,0,46,0,122.61,control,0,1
1397,2025-10-01,push,0.09,3,0,31,1,182.34,personalized_text,0,3
1398,2025-10-01,email,0.64,3,1,10,0,177.63,control,0,3
1399,2025-10-01,push,0.22,1,3,14,0,146.53,control,0,2
1400,2025-10-01,push,0.32,0,0,50,0,165.52,control,0,3
1401,2025-10-01,email,0.26,1,0,15,1,10.6,control,0,0
1402,2025-10-01,text,0.42,0,3,42,0,12.95,control,1,3
1403,2025-10-01,email,0.17,2,0,10,0,97.13,control,0,3
1404,2025-10-01,push,0.26,0,1,38,0,134.2,control,0,2
1405,2025-10-01,email,0.27,0,0,18,0,160.88,control,0,1
1406,2025-10-01,push,0.06,3,1,23,0,94.98,personalized_text,0,5
1407,2025-10-01,email,0.04,2,2,27,0,188.63,control,0,1
1408,2025-10-01,email,0.34,2,0,17,0,164.85,control,0,4
1409,2025-10-01,text,0.05,2,1,18,0,29.52,personalized_text,0,0
1410,2025-10-01,email,0.23,3,0,9,0,93.63,personalized_text,0,2
1411,2025-10-01,email,0.13,1,0,127,1,199.03,control,1,1
1412,2025-10-01,text,0.29,2,1,70,0,87.89,personalized_text,1,2
1413,2025-10-01,text,0.41,0,3,22,0,83.39,personalized_text,0,5
1414,2025-10-01,email,0.41,0,2,1,0,65.88,control,0,4
1415,2025-10-01,push,0.32,5,0,5,0,102.43,control,0,1
1416,2025-10-01,email,0.31,2,1,57,0,148.67,personalized_text,1,2
1417,2025-10-01,email,0.44,1,0,80,0,19.02,control,0,5
1418,2025-10-01,email,0.32,1,1,5,0,168.79,personalized_text,0,0
1419,2025-10-01,push,0.18,0,2,39,0,184.34,control,0,0
1420,2025-10-01,push,0.05,2,2,29,0,158.41,control,0,4
1421,2025-10-01,push,0.49,1,1,10,0,183.97,control,0,1
1422,2025-10-01,push,0.65,1,2,17,0,28.03,personalized_text,0,1
1423,2025-10-01,email,0.19,4,2,33,0,95.52,control,0,0
1424,2025-10-01,email,0.21,2,0,3,0,23.5,personalized_text,0,5
1425,2025-10-01,email,0.04,1,0,6,1,169.0,personalized_text,0,4
1426,2025-10-01,email,0.21,1,0,1,0,190.98,personalized_text,0,3
1427,2025-10-01,email,0.25,1,0,69,0,66.57,control,0,0
1428,2025-10-01,push,0.14,3,0,25,1,111.72,personalized_text,0,0
1429,2025-10-01,email,0.13,3,0,22,0,66.56,control,0,2
1430,2025-10-01,email,0.27,0,0,36,0,81.99,control,0,4
1431,2025-10-01,email,0.25,2,3,133,0,100.55,personalized_text,0,3
1432,2025-10-01,push,0.14,2,5,5,0,160.25,personalized_text,1,5
1433,2025-10-01,push,0.49,1,0,4,0,37.93,control,0,4
1434,2025-10-01,email,0.01,1,1,10,0,39.84,personalized_text,0,4
1435,2025-10-01,email,0.45,0,1,70,0,48.35,personalized_text,0,0
1436,2025-10-01,push,0.14,0,2,15,0,20.1,control,0,0
1437,2025-10-01,email,0.24,2,0,47,0,132.26,personalized_text,0,0
1438,2025-10-01,push,0.33,3,0,6,0,46.07,control,1,2
1439,2025-10-01,push,0.28,1,3,20,1,93.13,control,0,3
1440,2025-10-01,email,0.21,2,0,4,0,140.26,control,0,5
1441,2025-10-01,email,0.19,2,0,15,0,95.3,control,0,5
1442,2025-10-01,text,0.25,2,0,9,0,182.14,control,0,3
1443,2025-10-01,email,0.44,1,1,23,0,156.14,control,0,4
1444,2025-10-01,email,0.35,3,1,45,1,61.87,control,0,5
1445,2025-10-01,push,0.12,0,0,83,0,34.78,control,0,5
1446,2025-10-01,text,0.55,3,1,10,0,179.94,control,0,5
1447,2025-10-01,text,0.08,2,0,40,0,85.41,control,0,0
1448,2025-10-01,push,0.48,1,1,65,0,82.68,personalized_text,0,5
1449,2025-10-01,email,0.37,1,3,4,0,163.9,personalized_text,0,4
1450,2025-10-01,email,0.08,2,2,26,0,11.78,personalized_text,0,0
1451,2025-10-01,push,0.46,1,1,28,0,95.71,control,0,4
1452,2025-10-01,email,0.37,2,1,9,1,145.72,control,0,4
1453,2025-10-01,email,0.34,3,2,0,1,171.25,personalized_text,0,2
1454,2025-10-01,text,0.15,1,1,8,0,178.19,control,0,5
1455,2025-10-01,email,0.27,2,0,26,0,98.48,control,0,2
1456,2025-10-01,email,0.16,3,0,6,0,171.06,personalized_text,0,5
1457,2025-10-01,email,0.31,3,0,10,0,16.79,control,1,4
1458,2025-10-01,email,0.1,4,1,36,0,68.03,personalized_text,0,0
1459,2025-10-01,email,0.59,1,0,15,0,11.99,personalized_text,0,4
1460,2025-10-01,email,0.28,2,1,2,0,41.45,personalized_text,0,0
1461,2025-10-01,email,0.21,3,0,15,0,147.7,control,0,1
1462,2025-10-01,push,0.36,1,0,251,1,10.84,control,1,3
1463,2025-10-01,push,0.57,0,1,9,0,109.38,personalized_text,0,4
1464,2025-10-01,email,0.16,0,0,9,0,88.66,personalized_text,0,1
1465,2025-10-01,text,0.41,0,1,5,0,33.35,control,0,4
1466,2025-10-01,email,0.29,0,1,9,0,140.27,personalized_text,0,2
1467,2025-10-01,email,0.24,4,3,25,1,141.69,personalized_text,0,3
1468,2025-10-01,push,0.03,1,2,100,0,148.01,control,0,4
1469,2025-10-01,email,0.33,2,1,28,0,155.41,control,0,5
1470,2025-10-01,text,0.4,0,1,15,0,69.85,personalized_text,0,2
1471,2025-10-01,email,0.49,3,2,14,0,198.88,control,0,2
1472,2025-10-01,text,0.41,0,1,0,0,23.86,control,0,1
1473,2025-10-01,email,0.23,1,0,0,0,133.06,personalized_text,0,5
1474,2025-10-01,push,0.14,0,1,47,0,194.45,personalized_text,0,2
1475,2025-10-01,email,0.03,0,1,20,0,52.62,control,0,5
1476,2025-10-01,text,0.42,1,1,1,0,62.84,control,1,1
1477,2025-10-01,email,0.33,3,2,10,0,119.44,control,0,0
1478,2025-10-01,email,0.26,0,0,13,0,158.44,control,0,0
1479,2025-10-01,text,0.14,1,3,45,0,72.5,control,1,0
1480,2025-10-01,email,0.06,2,1,17,0,168.99,control,0,0
1481,2025-10-01,push,0.6,6,1,46,0,55.8,control,0,4
1482,2025-10-01,push,0.54,2,1,30,1,176.13,personalized_text,0,5
1483,2025-10-01,email,0.63,2,1,1,0,58.06,personalized_text,0,1
1484,2025-10-01,push,0.58,2,1,103,0,127.31,control,0,0
1485,2025-10-01,email,0.26,2,0,6,1,77.98,personalized_text,0,2
1486,2025-10-01,text,0.14,2,2,9,0,71.15,control,0,5
1487,2025-10-01,email,0.21,4,1,49,1,77.26,control,0,1
1488,2025-10-01,email,0.14,2,1,6,0,104.85,control,0,5
1489,2025-10-01,text,0.16,1,2,15,0,170.56,personalized_text,0,5
1490,2025-10-01,push,0.35,1,1,60,0,154.27,personalized_text,0,5
1491,2025-10-01,email,0.12,3,0,30,1,95.37,personalized_text,0,4
1492,2025-10-01,push,0.3,1,1,10,0,63.61,control,0,0
1493,2025-10-01,email,0.09,3,1,30,0,172.32,control,0,1
1494,2025-10-01,email,0.28,3,2,50,0,175.34,personalized_text,0,3
1495,2025-10-01,email,0.26,1,0,15,0,96.2,control,0,0
1496,2025-10-01,email,0.57,0,0,25,0,142.21,control,0,1
1497,2025-10-01,email,0.1,2,0,132,0,80.16,control,0,0
1498,2025-10-01,email,0.18,3,2,100,1,38.33,control,1,3
1499,2025-10-01,text,0.19,0,1,21,0,71.08,personalized_text,0,2
1500,2025-10-01,text,0.44,2,1,3,0,139.6,personalized_text,0,2
1501,2025-10-01,push,0.28,2,3,36,0,156.19,personalized_text,1,3
1502,2025-10-01,email,0.36,4,2,9,0,171.81,control,0,1
1503,2025-10-01,email,0.3,0,0,33,0,13.37,personalized_text,0,4
1504,2025-10-01,push,0.11,2,2,13,0,102.42,personalized_text,0,0
1505,2025-10-01,push,0.15,2,1,38,0,62.05,personalized_text,0,4
1506,2025-10-01,email,0.39,2,2,13,1,139.95,personalized_text,1,0
1507,2025-10-01,text,0.33,2,0,85,0,56.61,control,0,4
1508,2025-10-01,push,0.2,1,0,4,1,117.59,control,0,0
1509,2025-10-01,text,0.05,0,0,2,0,145.27,personalized_text,0,2
1510,2025-10-01,push,0.12,1,0,45,0,156.31,personalized_text,0,0
1511,2025-10-01,push,0.33,2,2,15,0,61.2,control,1,0
1512,2025-10-01,email,0.14,0,1,18,1,26.69,personalized_text,1,3
1513,2025-10-01,text,0.58,1,0,81,0,51.56,personalized_text,0,3
1514,2025-10-01,push,0.74,3,1,26,0,123.83,personalized_text,0,0
1515,2025-10-01,email,0.23,2,0,32,0,17.69,personalized_text,0,0
1516,2025-10-01,email,0.42,1,0,0,0,40.18,control,0,1
1517,2025-10-01,email,0.33,2,2,33,0,199.14,personalized_text,0,2
1518,2025-10-01,push,0.43,0,0,14,1,82.64,control,0,0
1519,2025-10-01,text,0.66,5,1,18,0,104.34,control,0,0
1520,2025-10-01,email,0.29,2,1,49,0,12.09,control,0,2
1521,2025-10-01,email,0.01,1,3,22,0,122.46,control,0,1
1522,2025-10-01,email,0.34,2,1,129,1,71.81,control,0,5
1523,2025-10-01,text,0.52,1,1,47,0,110.74,control,0,3
1524,2025-10-01,push,0.06,3,1,39,0,109.96,control,0,3
1525,2025-10-01,push,0.61,5,0,26,0,193.82,personalized_text,0,2
1526,2025-10-01,email,0.64,5,1,15,0,60.97,personalized_text,0,0
1527,2025-10-01,email,0.44,5,0,1,0,118.38,control,0,5
1528,2025-10-01,email,0.08,1,0,0,0,82.49,personalized_text,0,3
1529,2025-10-01,email,0.26,5,1,1,0,90.18,control,1,0
1530,2025-10-01,push,0.15,2,1,95,1,20.56,control,1,4
1531,2025-10-01,push,0.34,3,0,11,0,140.81,control,0,0
1532,2025-10-01,text,0.12,2,1,36,0,47.1,personalized_text,0,3
1533,2025-10-01,text,0.52,2,2,27,1,99.01,personalized_text,1,0
1534,2025-10-01,email,0.23,1,3,25,0,92.51,personalized_text,0,5
1535,2025-10-01,push,0.21,1,1,25,0,98.95,control,0,0
1536,2025-10-01,text,0.2,2,0,10,0,81.35,control,0,5
1537,2025-10-01,push,0.18,0,3,65,1,56.05,personalized_text,0,1
1538,2025-10-01,email,0.25,6,1,75,0,95.26,control,0,1
1539,2025-10-01,email,0.04,4,2,31,0,18.78,control,0,5
1540,2025-10-01,email,0.36,0,3,59,0,56.04,control,1,0
1541,2025-10-01,text,0.16,1,1,1,0,159.12,control,0,2
1542,2025-10-01,push,0.42,0,0,3,1,170.14,personalized_text,0,2
1543,2025-10-01,email,0.45,0,1,24,0,145.91,control,0,2
1544,2025-10-01,push,0.44,3,1,56,0,130.19,control,0,2
1545,2025-10-01,push,0.35,4,0,11,0,164.14,personalized_text,1,3
1546,2025-10-01,email,0.32,3,1,23,0,34.29,personalized_text,0,2
1547,2025-10-01,email,0.5,0,1,0,0,109.8,control,0,3
1548,2025-10-01,push,0.35,1,2,129,0,32.1,personalized_text,0,2
1549,2025-10-01,email,0.35,1,0,43,0,157.79,personalized_text,0,5
1550,2025-10-01,push,0.4,2,1,13,0,108.91,personalized_text,0,0
1551,2025-10-01,email,0.59,4,0,122,0,163.9,personalized_text,0,5
1552,2025-10-01,push,0.65,0,0,2,1,161.82,personalized_text,0,2
1553,2025-10-01,email,0.07,1,0,18,0,98.58,control,0,0
1554,2025-10-01,email,0.45,1,0,1,0,104.41,personalized_text,0,5
1555,2025-10-01,push,0.12,1,1,12,0,15.37,personalized_text,0,0
1556,2025-10-01,email,0.28,0,1,7,0,109.47,personalized_text,1,5
1557,2025-10-01,email,0.12,4,2,11,0,138.72,control,0,1
1558,2025-10-01,email,0.2,3,0,88,0,54.39,personalized_text,0,5
1559,2025-10-01,push,0.07,2,1,16,0,197.44,control,0,5
1560,2025-10-01,push,0.46,2,3,11,0,195.22,personalized_text,0,4
1561,2025-10-01,push,0.38,3,0,30,1,63.74,personalized_text,0,5
1562,2025-10-01,email,0.66,2,0,34,0,145.46,control,1,4
1563,2025-10-01,email,0.44,2,0,123,0,15.7,control,0,5
1564,2025-10-01,email,0.07,5,1,23,0,136.49,control,0,0
1565,2025-10-01,email,0.51,2,1,41,0,128.56,personalized_text,0,5
1566,2025-10-01,email,0.15,2,0,14,0,166.21,control,0,4
1567,2025-10-01,email,0.31,3,0,5,0,67.83,control,0,4
1568,2025-10-01,email,0.1,1,0,16,0,176.82,control,0,2
1569,2025-10-01,text,0.59,1,0,16,0,173.02,control,0,4
1570,2025-10-01,email,0.15,3,0,16,0,137.22,control,0,4
1571,2025-10-01,email,0.17,0,0,35,0,99.74,control,0,4
1572,2025-10-01,push,0.54,1,1,15,0,127.5,personalized_text,0,5
1573,2025-10-01,email,0.21,4,0,92,0,148.69,control,0,1
1574,2025-10-01,push,0.55,3,1,121,0,195.3,control,0,4
1575,2025-10-01,push,0.26,2,2,22,0,33.13,control,0,2
1576,2025-10-01,text,0.21,4,1,24,0,69.48,control,1,3
1577,2025-10-01,email,0.05,2,0,15,0,158.34,personalized_text,0,1
1578,2025-10-01,text,0.45,1,3,13,0,87.74,control,0,2
1579,2025-10-01,email,0.62,2,0,126,0,137.77,personalized_text,0,0
1580,2025-10-01,email,0.31,2,0,1,0,35.29,personalized_text,0,2
1581,2025-10-01,email,0.62,1,0,15,0,144.74,control,0,3
1582,2025-10-01,text,0.16,6,0,4,0,138.07,control,0,1
1583,2025-10-01,email,0.36,2,0,38,0,121.31,personalized_text,0,3
1584,2025-10-01,email,0.2,4,1,6,0,155.4,control,0,5
1585,2025-10-01,push,0.57,3,0,64,0,177.22,control,0,0
1586,2025-10-01,email,0.21,4,0,14,0,167.57,personalized_text,1,0
1587,2025-10-01,email,0.32,1,0,74,0,34.24,control,0,5
1588,2025-10-01,email,0.45,4,0,129,0,151.43,personalized_text,0,0
1589,2025-10-01,email,0.55,1,0,44,0,95.46,control,0,5
1590,2025-10-01,email,0.61,1,0,29,0,73.44,personalized_text,0,5
1591,2025-10-01,email,0.05,0,2,4,0,177.13,control,0,5
1592,2025-10-01,push,0.46,1,1,81,0,116.33,control,0,2
1593,2025-10-01,email,0.28,3,0,44,0,105.23,personalized_text,0,2
1594,2025-10-01,email,0.31,0,0,10,0,159.07,control,0,4
1595,2025-10-01,push,0.33,3,0,18,0,115.13,control,0,0
1596,2025-10-01,email,0.11,0,2,2,0,173.02,control,0,3
1597,2025-10-01,push,0.38,2,1,32,0,29.55,control,0,0
1598,2025-10-01,email,0.16,3,0,4,0,157.47,control,0,1
1599,2025-10-01,email,0.09,5,1,31,0,41.13,personalized_text,0,2
1600,2025-10-01,email,0.43,2,0,33,0,52.79,control,0,0
1601,2025-10-01,email,0.44,1,3,11,0,44.1,control,1,4
1602,2025-10-01,email,0.49,5,0,89,0,55.3,control,0,0
1603,2025-10-01,email,0.23,1,0,45,0,149.05,control,0,4
1604,2025-10-01,email,0.59,5,3,20,0,134.51,control,0,2
1605,2025-10-01,email,0.27,3,1,75,0,53.66,control,0,2
1606,2025-10-01,email,0.53,0,2,58,0,61.33,personalized_text,0,4
1607,2025-10-01,email,0.5,0,0,35,0,28.87,control,0,5
1608,2025-10-01,email,0.2,2,1,4,0,88.74,control,0,1
1609,2025-10-01,email,0.21,3,2,20,0,81.93,personalized_text,1,5
1610,2025-10-01,push,0.31,2,2,59,0,37.71,personalized_text,0,5
1611,2025-10-01,email,0.65,0,3,28,0,168.58,control,0,2
1612,2025-10-01,push,0.22,1,1,23,1,171.99,personalized_text,0,4
1613,2025-10-01,push,0.33,3,1,93,0,30.72,control,0,2
1614,2025-10-01,email,0.33,2,0,0,0,60.61,control,0,0
1615,2025-10-01,push,0.21,5,1,0,0,149.86,control,0,3
1616,2025-10-01,text,0.57,4,1,66,0,175.29,control,0,1
1617,2025-10-01,email,0.21,1,4,1,0,23.62,personalized_text,1,3
1618,2025-10-01,email,0.34,2,1,12,0,181.45,control,0,1
1619,2025-10-01,push,0.37,2,1,77,0,21.71,control,1,0
1620,2025-10-01,push,0.45,3,1,35,0,130.42,personalized_text,0,4
1621,2025-10-01,email,0.33,1,2,31,0,14.19,personalized_text,0,5
1622,2025-10-01,email,0.17,2,1,32,0,186.37,personalized_text,0,4
1623,2025-10-01,email,0.56,3,0,11,0,77.2,control,0,4
1624,2025-10-01,email,0.01,0,1,22,0,133.27,personalized_text,0,0
1625,2025-10-01,push,0.25,2,1,29,0,45.08,personalized_text,0,5
1626,2025-10-01,email,0.28,2,2,10,0,71.04,control,0,3
1627,2025-10-01,email,0.4,2,0,47,1,151.99,control,0,2
1628,2025-10-01,push,0.2,1,5,11,0,194.87,personalized_text,0,5
1629,2025-10-01,email,0.4,1,2,2,0,198.49,control,0,5
1630,2025-10-01,email,0.32,4,0,6,1,163.84,control,0,4
1631,2025-10-01,push,0.4,1,1,15,0,170.97,control,0,2
1632,2025-10-01,push,0.45,2,0,71,0,194.19,personalized_text,0,3
1633,2025-10-01,email,0.38,0,2,16,1,17.66,personalized_text,0,2
1634,2025-10-01,email,0.47,1,2,2,0,42.33,personalized_text,1,2
1635,2025-10-01,email,0.35,1,0,6,0,20.01,personalized_text,0,5
1636,2025-10-01,email,0.16,1,0,23,0,105.22,control,0,2
1637,2025-10-01,email,0.14,0,0,5,0,192.11,control,0,0
1638,2025-10-01,email,0.37,1,3,1,0,120.66,control,0,3
1639,2025-10-01,email,0.15,2,1,37,0,115.53,control,0,2
1640,2025-10-01,email,0.04,0,1,46,0,167.07,control,1,4
1641,2025-10-01,email,0.6,1,2,57,1,186.5,personalized_text,0,4
1642,2025-10-01,email,0.64,2,2,55,0,142.73,control,0,5
1643,2025-10-01,email,0.15,2,1,14,0,180.12,personalized_text,0,3
1644,2025-10-01,email,0.22,1,1,39,0,43.29,personalized_text,0,5
1645,2025-10-01,email,0.17,4,0,26,0,105.65,control,0,0
1646,2025-10-01,push,0.36,2,1,0,0,79.27,control,0,2
1647,2025-10-01,email,0.16,4,0,15,0,73.18,control,0,0
1648,2025-10-01,push,0.2,1,2,1,0,50.71,personalized_text,0,3
1649,2025-10-01,push,0.42,2,2,2,0,179.86,control,0,1
1650,2025-10-01,email,0.1,4,1,1,0,95.57,personalized_text,0,4
1651,2025-10-01,email,0.3,2,2,97,0,110.75,personalized_text,1,2
1652,2025-10-01,email,0.09,5,1,55,0,62.5,control,0,2
1653,2025-10-01,email,0.14,2,0,17,1,192.94,personalized_text,0,3
1654,2025-10-01,push,0.08,1,1,8,0,126.13,personalized_text,0,3
1655,2025-10-01,email,0.26,1,0,2,0,10.13,control,1,5
1656,2025-10-01,email,0.3,1,0,16,0,60.9,control,0,5
1657,2025-10-01,email,0.03,2,1,27,0,199.88,personalized_text,0,5
1658,2025-10-01,email,0.25,1,0,47,1,195.21,personalized_text,1,0
1659,2025-10-01,push,0.08,2,1,1,0,113.48,control,0,5
1660,2025-10-01,email,0.65,4,0,16,0,117.18,control,1,4
1661,2025-10-01,email,0.45,2,0,112,0,181.3,control,0,0
1662,2025-10-01,text,0.33,5,3,3,0,144.63,control,1,3
1663,2025-10-01,push,0.46,3,1,15,0,187.12,control,0,4
1664,2025-10-01,email,0.22,4,1,9,0,101.04,personalized_text,0,3
1665,2025-10-01,email,0.42,1,1,4,0,195.42,personalized_text,0,5
1666,2025-10-01,email,0.14,1,1,54,0,112.51,personalized_text,0,0
1667,2025-10-01,email,0.26,2,1,35,0,132.52,control,0,5
1668,2025-10-01,email,0.13,1,0,15,1,25.69,personalized_text,0,0
1669,2025-10-01,email,0.75,3,3,13,0,126.21,control,1,0
1670,2025-10-01,email,0.04,2,0,52,0,155.88,control,0,1
1671,2025-10-01,email,0.08,0,1,2,0,93.47,control,0,0
1672,2025-10-01,push,0.15,0,2,4,1,105.46,personalized_text,0,2
1673,2025-10-01,email,0.52,0,1,71,1,84.73,personalized_text,0,0
1674,2025-10-01,email,0.24,2,1,50,0,194.12,control,1,5
1675,2025-10-01,email,0.16,2,1,44,0,100.56,personalized_text,0,3
1676,2025-10-01,text,0.39,1,0,29,0,33.98,control,0,5
1677,2025-10-01,email,0.73,3,3,10,0,15.49,control,0,0
1678,2025-10-01,email,0.2,1,1,81,0,156.77,control,0,3
1679,2025-10-01,text,0.42,2,0,20,1,114.06,personalized_text,0,3
1680,2025-10-01,push,0.45,1,3,9,0,10.53,control,0,5
1681,2025-10-01,push,0.16,2,1,13,1,82.68,personalized_text,0,4
1682,2025-10-01,email,0.08,2,1,0,0,183.67,personalized_text,0,1
1683,2025-10-01,email,0.17,1,0,8,1,190.07,control,0,3
1684,2025-10-01,push,0.35,2,1,6,0,20.18,personalized_text,0,3
1685,2025-10-01,text,0.27,0,2,4,0,33.45,control,1,2
1686,2025-10-01,email,0.22,3,1,0,1,10.93,personalized_text,0,0
1687,2025-10-01,email,0.14,1,0,7,0,175.05,control,0,1
1688,2025-10-01,email,0.15,3,0,3,0,23.47,control,0,1
1689,2025-10-01,push,0.34,4,0,1,0,30.5,control,1,5
1690,2025-10-01,email,0.23,1,1,4,0,53.25,personalized_text,0,4
1691,2025-10-01,email,0.25,5,2,6,0,184.28,control,0,3
1692,2025-10-01,email,0.01,0,2,16,0,140.76,control,1,3
1693,2025-10-01,email,0.18,3,2,26,0,127.21,control,0,2
1694,2025-10-01,email,0.52,3,2,11,0,159.08,control,0,1
1695,2025-10-01,email,0.49,2,2,4,0,141.72,personalized_text,0,0
1696,2025-10-01,push,0.47,1,0,84,1,151.73,personalized_text,1,4
1697,2025-10-01,email,0.44,0,1,21,0,23.99,personalized_text,1,4
1698,2025-10-01,email,0.28,5,3,40,0,122.06,personalized_text,0,4
1699,2025-10-01,email,0.46,0,0,35,0,153.11,control,0,4
1700,2025-10-01,email,0.17,0,1,10,1,117.48,control,0,5
1701,2025-10-01,email,0.49,1,0,24,0,12.24,personalized_text,0,1
1702,2025-10-01,email,0.19,2,1,27,0,50.11,control,0,3
1703,2025-10-01,email,0.43,1,1,13,0,192.95,personalized_text,0,1
1704,2025-10-01,email,0.38,5,0,33,0,143.89,control,0,5
1705,2025-10-01,email,0.25,1,2,46,0,140.82,control,0,0
1706,2025-10-01,text,0.03,2,2,13,0,135.45,personalized_text,0,4
1707,2025-10-01,email,0.57,3,0,0,0,34.28,control,0,5
1708,2025-10-01,push,0.36,1,2,12,0,10.78,control,1,1
1709,2025-10-01,email,0.27,1,1,3,1,93.72,control,0,0
1710,2025-10-01,push,0.32,1,1,5,0,94.42,personalized_text,0,2
1711,2025-10-01,push,0.07,2,1,13,0,164.24,control,0,4
1712,2025-10-01,email,0.15,1,0,6,0,44.5,control,0,5
1713,2025-10-01,email,0.49,2,0,81,1,62.27,personalized_text,0,3
1714,2025-10-01,email,0.57,2,0,31,0,24.87,control,0,3
1715,2025-10-01,email,0.12,4,1,21,0,85.98,control,0,3
1716,2025-10-01,text,0.32,1,2,0,0,58.64,control,0,0
1717,2025-10-01,push,0.29,3,2,3,0,59.95,personalized_text,1,1
1718,2025-10-01,text,0.43,3,1,46,0,58.27,personalized_text,0,4
1719,2025-10-01,email,0.21,3,1,14,0,53.99,control,1,4
1720,2025-10-01,push,0.41,3,0,1,0,70.76,personalized_text,0,5
1721,2025-10-01,text,0.45,0,0,52,0,111.97,personalized_text,0,4
1722,2025-10-01,email,0.27,0,1,10,0,93.16,control,0,4
1723,2025-10-01,email,0.42,2,4,14,0,22.05,personalized_text,1,2
1724,2025-10-01,push,0.15,2,2,109,0,90.91,personalized_text,0,5
1725,2025-10-01,email,0.47,0,0,0,0,170.79,control,0,4
1726,2025-10-01,push,0.09,1,0,38,0,29.13,personalized_text,0,2
1727,2025-10-01,email,0.47,0,1,89,0,189.43,personalized_text,0,1
1728,2025-10-01,push,0.47,1,1,1,0,68.63,personalized_text,0,3
1729,2025-10-01,email,0.35,1,0,60,0,12.76,control,0,2
1730,2025-10-01,email,0.26,0,1,16,0,58.1,control,0,3
1731,2025-10-01,email,0.18,1,0,63,0,23.24,control,0,3
1732,2025-10-01,push,0.41,2,0,11,0,117.61,control,0,0
1733,2025-10-01,push,0.06,5,2,121,0,70.1,personalized_text,1,2
1734,2025-10-01,email,0.18,0,0,31,0,163.31,personalized_text,0,4
1735,2025-10-01,email,0.37,0,2,29,0,149.2,personalized_text,0,5
1736,2025-10-01,push,0.19,3,2,49,1,99.03,control,0,0
1737,2025-10-01,email,0.21,6,0,17,0,116.51,personalized_text,0,4
1738,2025-10-01,push,0.29,2,0,8,0,125.67,personalized_text,0,5
1739,2025-10-01,email,0.28,1,1,9,1,61.43,control,0,3
1740,2025-10-01,email,0.09,1,2,12,0,36.48,personalized_text,0,0
1741,2025-10-01,email,0.23,1,0,28,0,81.54,control,0,4
1742,2025-10-01,email,0.33,2,2,54,0,28.02,control,0,4
1743,2025-10-01,push,0.43,2,3,20,0,69.82,control,0,1
1744,2025-10-01,email,0.54,1,0,15,0,114.99,personalized_text,0,0
1745,2025-10-01,email,0.36,0,2,47,1,112.62,control,0,0
1746,2025-10-01,push,0.03,2,2,10,0,32.92,personalized_text,0,3
1747,2025-10-01,email,0.68,5,1,35,0,11.58,personalized_text,1,5
1748,2025-10-01,email,0.38,4,1,3,0,26.9,personalized_text,0,3
1749,2025-10-01,text,0.21,1,1,3,1,16.87,personalized_text,1,0
1750,2025-10-01,push,0.24,3,0,30,1,86.09,control,0,1
1751,2025-10-01,email,0.35,2,0,2,0,84.05,control,0,1
1752,2025-10-01,text,0.14,2,1,5,0,55.91,control,0,5
1753,2025-10-01,push,0.12,3,1,29,0,50.93,personalized_text,1,3
1754,2025-10-01,email,0.26,1,1,17,0,85.32,control,0,2
1755,2025-10-01,email,0.69,6,0,24,0,26.45,personalized_text,1,4
1756,2025-10-01,push,0.4,5,0,113,0,50.72,personalized_text,0,3
1757,2025-10-01,push,0.13,2,0,29,1,87.08,personalized_text,0,1
1758,2025-10-01,email,0.01,3,2,26,0,28.02,personalized_text,0,0
1759,2025-10-01,push,0.12,2,1,14,1,169.75,control,0,1
1760,2025-10-01,push,0.33,0,0,29,1,138.44,control,0,0
1761,2025-10-01,email,0.21,0,1,0,0,82.79,personalized_text,0,3
1762,2025-10-01,email,0.46,1,2,24,0,38.58,control,1,4
1763,2025-10-01,email,0.14,3,2,2,0,46.9,control,0,5
1764,2025-10-01,push,0.25,2,0,7,1,32.82,control,0,4
1765,2025-10-01,email,0.51,2,0,24,0,40.42,control,0,3
1766,2025-10-01,email,0.14,4,2,33,0,90.28,personalized_text,0,4
1767,2025-10-01,push,0.18,0,2,14,1,56.68,personalized_text,0,4
